,trim_id,model_id,invoice,price
1888,5380,303,0,107500
1889,5381,303,0,112450
1890,5369,303,0,54250
1891,5370,303,0,56750
1892,5373,303,0,64950
1893,5376,303,0,71950
1894,5371,303,0,62000
1895,5374,303,0,67450
1896,5377,303,0,74450
1897,5379,303,0,67600
1898,5383,411,0,156450
1899,5382,411,0,131750
1900,5386,305,0,47550
1901,5387,305,0,54500
1902,5384,305,0,36230
1903,5385,305,0,38230
1904,5388,306,0,49500
1905,5390,306,0,38050
1906,5389,306,0,40050
1907,5393,307,0,59900
1908,5394,307,0,73900
1909,5391,307,0,43200
1910,5392,307,0,45200
1911,5396,308,0,64900
1912,5397,308,0,76900
1913,5398,308,0,84500
1914,5395,308,0,51650
1915,5399,309,0,72350
1916,5400,309,0,113950
1917,5401,309,0,54750
1918,5402,309,0,57250
1919,5403,309,0,62500
1920,5404,309,0,78900
1921,5405,310,0,76500
1922,5406,310,0,116000
1923,5409,311,0,132100
1924,5407,311,0,76000
1925,5408,311,0,98850
1926,5410,312,0,184900
1927,5411,313,150870,160500
1928,5412,314,0,32630
1929,5413,314,0,33155
1930,5414,314,0,36840
1931,5417,315,0,173100
1932,5418,315,0,185400
